
3,,7,
4,296,,
43,1,179,
192,,,
2,94,,
5,159,,
,2,28,
1,,7,
1,2,2,
3,64,,
1185,1,29,
,,1,
9,3,111,
59,15,657,
9,5,112,
8,93,,
,,2,
13,644,,
29,205,,
,137,,
3,28,227,
,23,,
21,2,25,
,1,58,
342,10,106,
1,5,46,
,85,,
36,1518,,
1,12,187,
2,4,138,
,11,,
1,51,89,
5,126,,
,15,,
1,3,39,
14,,85,
3,3,46,
,51,,
,27,161,
71,193,,
4,1,16,
2,3,26,
36,177,,
1190,13,529,
,10,16,
33,8,146,
,17,,
131,4,26,
13,6,55,
1,3,8,
,5,,
179,,64,
,1,8,
24,,8,
51,24,32,
49,,8,
94,170,1070,
2,202,,
,25,,
32,,153,
1,4,122,
1788,12,97,
1,,3,
,,35,
1,35,,
6,45,,
772,9,62,
212,96,246,
112,4,81,
16,4,37,
15,8,204,
4,18,,
,4,,
,,55,
5,101,,
2,4,55,
1,9,100,
1,,21,
3,,33,
7,,62,
34,2,131,
2,12,,
,5,,
4,93,,
1,90,,
103,,4974,
3,,98,
3,1,32,
3,20,134,
13,2,25,
4,2,30,
,69,,
19,6,81,
5,61,,
19,3,254,
4,3,371,
300,1,60,
8,442,,
14,3,115,
,6,142,
2,,15,
9,237,,
797,9,15,
2,,74,
8,762,,
15,91,,
111,605,,
378,34,120,
143,3,116,
53,25,133,
1,1,14,
157,,25,
5284,23,85,
1,1,16,
2,6,21,
1328,5,97,
,,10,
150,,4972,
82,55,394,
,22,,
2,31,713,
,11,,
2,13,151,
3321,6,38,
7,165,,
,49,,
1,,9,
1,,9,
90,4,16,
,65,,
5,8,,
,41,,
,18,,
32,160,,
,,28,
14,18,87,
,,1,
,1,,
8,2,19,
8,200,,
1,24,,
,5,,
105,12,82,
2,2,28,
9,250,,
,,1,
,,4,
3,4,28,
17,2,85,
44,301,,
,4,30,
142,,2,
99,3172,,
3,27,,
3,3,6,
56,8,119,
23,13,28,
,19,,
1,31,,
,3,69,
132,16,123,
1342,5,22,
54,5,180,
1,16,,
3,310,,
,,4,
96,2,2709,
12,2,948,
327,11,1586,
,1,,
,1,44,
18,370,,
61,7,111,
21,25,1282,
3,,20,
626,105,781,
10,9,204,
1,25,,
,4,,
,2,,
16,145,,
6,1,220,
5,1,39,
175,11,39,
5,,11,
6712,4,47,
420,,35,
2,,15,
,,11,
543,12,46,
13,13,223,
6,,496,
,8,43,
58,8,134,
1,1,43,
,15,,
,12,,
131,12,813,
48,2,227,
49,73,146,
,,1,
4,2,,
,32,,
9,73,,
1131,21,95,
53,,304,
9,142,,
,1,,
64,190,3333,
42,8,73,
1,,18,
12,141,,
3,11,291,
458,22,28,
9,,7,
4,12,123,
,,17,
,9,,
76,1,19,
,1,,
,5,,
73,2,16,
,,2,
2,55,,
,75,,
80,1,50,
2,8,,
3,44,,
8,,20,
,,7,
10,1,64,
6,105,568,
140,59,,
25,3,747,
1,3,49,
,4,,
,2,8,
127,,4,
7,165,,
2,606,,
,,1,
8,20,178,
85,23,63,
3,1,10,
2,359,,
,,,
,10,,
12,11,653,
131,19,48,
268,229,2136,
2,57,,
1211,,4,
,15,,
2,28,,
1,4,3,
9,12,52,
526,,1,
2,,82,
6,,19,
8,14,44,
7,2,28,
17,23,146,
1,36,,
2,4,80,
36,8,84,
4736,35,328,
,,49,
24,4,252,
1,,1,
,11,,
,,9,
1,1,,
,,4,
,37,,
53,124,,
5,24,,
,2,26,
1,75,,
6,3,178,
69,119,193,
,15,,
2,188,,
2,21,,
1,10,,
3,267,,
,1,4,
13,4,19,
287,14,114,
1,8,,
3,61,,
116,30,532,
12,5,33,
,86,,
7,10,88,
1683,26,151,
,,7,
871,9,190,
3,,1,
9,150,,
3,33,114,
7,2,30,
114,,15,
32,1,15,
8,23,187,
,20,,
31,561,,
13,,11,
9,,17,
51,46,320,
,14,133,
620,1,75,
,,16,
22,26,959,
3,445,,
35,21,86,
,159,,
9,39,287,
218,7,109,
,,23,
1,2,6,
3,,49,
112,196,5000,
4,18,50,
,46,,
,18,,
66,,,
84,9,54,
177,784,,
547,1,4,
26,13,134,
7,105,,
,,6,
14,8,134,
2482,108,1616,
14,274,,
11,39,303,
290,,17,
472,,,
,2,10,
3365,17,325,
1,,20,
,8,,
4,,4,
10,157,,
,23,,
124,7,104,
1,4,,
1,,8,
,9,,
134,12,120,
41,,4953,
,7,,
179,,13,
6,229,,
,,,
,,1,
,1,,
2,1,245,
7,96,,
68,6,133,
806,2,115,
94,5,354,
5,29,,
2037,,18,
1,36,,
1,33,,
77,1,30,
,,3,
7,9,221,
4,159,,
517,4,1894,
780,,,
3,98,,
1,2,,
1,1,,
1,17,127,
4,323,,
1,,4,
6,4,65,
,11,68,
52,228,,
1,1,50,
891,33,57,
,8,,
14,195,,
9,282,,
5,,9,
8,1,24,
,6,28,
,8,,
105,2,112,
,3,,
82,12,67,
5,123,,
792,,25,
1,31,,
2,,3,
247,1,4,
75,449,,
6846,22,105,
33,6,252,
,,35,
9,5,48,
,20,,
45,,95,
4,49,,
16,,39,
13,2,36,
1,,20,
42,26,459,
6,156,,
13,50,,
75,20,52,
2,10,379,
2,,17,
1,8,185,
7,4,446,
5,,3,
1,1,15,
4,3,120,
11,,14,
63,,18,
1,6,,
490,15,60,
6,20,333,
,39,,
2,2,110,
,1,,
,,2,
,,25,
2,10,,
,4,6,
,29,,
2,2,6,
3,1,19,
12,13,201,
7,3,622,
8,,4,
10,4,110,
32,25,367,
,19,,
,2,90,
22,1,40,
14,60,,
166,44,233,
7,57,,
,,2,
,1,3,
17,,20,
258,,29,
85,4,31,
,8,,
1,38,,
5,6,133,
44,16,519,
,,5,
25,78,,
370,,1,
9,64,,
3,,3,
1,,1,
3,,2,
33,186,,
22,57,448,
28,14,185,
,9,222,
5,1,21,
17,10,35,
,52,,
1,1,10,
,8,,
,,20,
,,9,
2,5,220,
272,6,40,
53,,29,
33,,84,
1,,4,
3,22,,
12,,200,
8,202,,
22,1,227,
32,96,,
104,47,810,
1,55,,
1,3,86,
,3,8,
58,215,,
4,3,293,
,,2,
,1,9,
,12,,
25,20,595,
12,143,,
2,,11,
9,,6,
8,72,,
1701,16,29,
704,3,48,
7,51,251,
3896,5,69,
6,,7,
812,,6,
4,,20,
,,1,
,,10,
4,10,150,
34,451,,
,1,,
221,7,6,
22,22,117,
10,6,10,
18,3,273,
3,33,267,
2,,15,
,,9,
7,,13,
4,1,4,
,3,,
1063,1,34,
3,46,,
1,7,,
72,,6,
4,4,44,
305,3,12,
,,16,
2605,35,684,
1,1,82,
3,,17,
2,,6,
35,,149,
,2,,
23,1,22,
2,41,73,
5,,16,
107,22,86,
156,613,,
1,8,,
4161,3,13,
7,214,,
20,775,,
154,11,274,
1,1,6,
5,27,57,
,,31,
3,3,23,
12,92,,
5205,,62,
1,2,11,
,,3,
,,2,
1,2,59,
,19,,
4,1,226,
4,1,97,
10,436,,
,,2,
5,22,96,
,38,,
13,,18,
,8,,
3,626,,
3,21,144,
11,,34,
26,6,79,
52,1,18,
1,15,,
10,,26,
6,12,37,
96,5,28,
2,,23,
,10,,
,9,,
5,,7,
9,9,82,
4,227,,
3,,202,
,14,,
26,17,79,
1,,1,
,1,,
3,4,102,
28,180,,
,6,,
1,,10,
9,2,120,
,,1,
,,5,
368,28,287,
1,,23,
15,9,212,
7,659,,
25,14,61,
30,340,,
869,1,,
,11,,
9,27,48,
,1,,
,11,,
3,27,52,
,41,,
191,16,52,
3,15,,
50,877,,
,17,,
,12,,
138,16,482,
112,3,19,
5,14,,
4,8,161,
13,2,55,
305,2,104,
4,,12,
3,,10,
661,41,231,
6,,8,
6,,21,
,,6,
37,237,,
7,2,20,
,,11,
4,1,27,
138,,1249,
5,,8,
8,26,,
8,2,29,
1306,2,82,
,2,,
,12,,
4,45,,
2,16,,
54,,220,
1,206,,
1,44,,
,49,,
,,4,
155,18,167,
33,45,271,
10,411,,
2,,110,
,,1,
,,32,
8196,2,20,
10,2,18,
2,19,64,
,7,,
1,,93,
1,,10,
1,,13,
1,4,,
,4,,
,1,9,
15,212,,
,689,,
144,8,53,
182,4,39,
1,1,79,
6,,7,
3,,57,
,4,61,
,57,,
,,6,
3,,28,
,1,42,
17,,16,
1,3,89,
,11,,
485,2,18,
,,10,
,,4,
1,,2,
1,,4,
221,240,,
3,3,341,
7943,24,99,
3,4,125,
11,389,,
,19,,
5,1,84,
,64,,
1,27,,
125,1,35,
,4,24,
36,78,,
3,15,80,
1,18,,
2930,1,32,
61,39,325,
24,72,1113,
1544,37,465,
9,,1,
2,3,85,
149,1318,,
8,44,,
1391,3,19,
,88,,
1423,1,34,
1,2,22,
,35,,
,,,
72,527,,
3,12,,
55,5,166,
2756,25,352,
1,2,,
1,27,,
2,1,17,
2,26,168,
1,,1,
11,,26,
149,32,135,
11,50,749,
6,22,,
1250,6,30,
1,2,3,
,,26,
20,,,
3,161,,
,5,44,
,,2,
,50,,
2,19,30,
1,,5,
26,7,229,
1,,22,
303,1,,
39,,27,
27,318,,
272,1,9,
3,2,148,
,,6,
,1,,
1111,3,355,
4482,53,256,
3,2,194,
2,4,95,
,,6,
,,30,
119,6,35,
4,142,,
,14,,
5,20,173,
9,,194,
,1,12,
,,11,
4,4,47,
,,14,
483,,,
,37,,
22,3,298,
35,312,,
5,,148,
6,3,321,
1,6,59,
1,12,27,
1,,4,
194,17,90,
9,8,,
,2,,
5085,4,31,
62,481,1,
173,29,247,
,,2,
55,,,
2979,25,102,
7,2,20,
6,,33,
,,18,
,1,5,
,,23,
2,,,
54,30,745,
668,2,26,
,,14,
1,4,,
,,17,
31,10,254,
2,961,,
28,7,45,
4,,10,
218,10,86,
6,11,252,
6,118,,
75,,,
1,18,,
10,22,42,
3,,84,
2,11,60,
,,5,
265,17,122,
,,21,
2279,33,293,
,6,,
10,519,,
9,1,31,
,84,,
11,128,,
,13,,
47,,268,
55,142,1524,
3,612,,
272,26,92,
21,1632,,
41,45,1643,
,2,31,
2,44,,
1,52,,
2,,20,
1621,14,69,
,,5,
689,14,130,
,22,,
4,,39,
1,8,,
29,17,485,
2503,,36,
13,16,79,
15,55,,
21,,23,
8,,,
853,,,
,38,,
1,150,,
359,,,
7,41,123,
12,14,262,
418,,9,
,1,,
4,,261,
4,78,,
273,1,86,
2928,2,72,
11,3,62,
30,374,,
,60,,
16,127,,
7,,29,
7,4,220,
1,1,,
1,110,,
5,25,254,
,200,,
2886,16,140,
55,26,198,
43,19,82,
1,21,71,
1528,14,209,
39,16,306,
2,5,59,
4,12,868,
4,,184,
13,29,374,
,6,28,
14,63,,
3,37,,
15,1,21,
8,281,,
3,93,,
3,,14,
4,,21,
1,21,,
37,307,,
,,10,
14,3,29,
1,3,9,
1264,2,30,
4,8,601,
1,9,,
158,7,3004,
10,6,198,
,2,,
,,1,
4,39,,
194,17,94,
,1,,
16,4,192,
17,,9,
,21,,
1,11,,
79,20,49,
,7,,
,61,,
4,220,,
12,,19,
1,20,,
,1,7,
,1,17,
,,9,
5,31,,
5,5,192,
47,2660,1,
245,47,272,
91,4,380,
2,6,72,
7,10,,
2,6,1,
43,230,,
1926,39,248,
8,10,611,
4,64,,
1,2,9,
1,,8,
1,7,159,
104,,10,
301,3,40,
,49,,
9,,1,
305,62,191,
,8,,
,1,29,
1270,7,36,
2,36,,
7,127,,
1,8,131,
25,122,,
1,5,41,
8,242,,
6,13,,
10,2,39,
152,44,1984,
1,44,,
427,3,75,
790,1,261,
40,308,,
6,,21,
1,1,55,
1,168,,
,,2,
1,,2,
,,36,
44,,78,
19,320,,
,14,,
1031,,128,
,188,,
,11,,
128,2,9,
3,26,,
6,88,406,
482,3,178,
390,,23,
14,,8,
1,67,,
30,150,,
665,2,117,
2,2,29,
17,252,,
,,,
,17,,
2,116,,
63,8,365,
17,118,,
,132,,
2,125,,
3,83,,
4,,1,
1,,2,
4,14,,
38,,318,
10,84,,
15,9,142,
7,8,79,
7,16,,
7,1,175,
1,,16,
8,30,365,
639,10,30,
226,38,307,
1952,3,55,
2,,,
,3,,
2383,,19,
7,,5,
26,76,190,
,,16,
,20,,
3,3,56,
1,,1,
1,22,,
3,1,52,
5,1,178,
75,3,120,
9,18,49,
,12,,
17,24,193,
2,175,,
1,18,,
,2,1,
48,1059,,
3,11,55,
1,1,67,
9,2,16,
5,123,,
1,,2,
,8,51,
8,327,,
3122,127,300,
41,1,,
8,5,218,
729,3,16,
9,24,92,
53,9,1281,
,2,26,
1,,6,
,28,101,
38,81,,
1,2,7,
,,7,
31,456,,
1,161,,
2,1,266,
18,100,,
,1,,
8,,148,
,,,
21,,169,
1,5,59,
8,,230,
2,,16,
,,1,
17,1,43,
,19,,
94,40,156,
2,34,,
4,3,70,
82,819,,
7,115,,
1,74,,
2,18,,
3,4,8,
,1,,
2,28,,
48,43,374,
19,4,106,
359,1,4,
13,,104,
,,4,
29,,10,
3,7,154,
5,50,,
2,88,,
,1,,
1,2,33,
18,187,,
2,62,,
161,26,227,
2504,99,232,
,10,65,
4,,79,
1,4,132,
2,7,159,
,18,,
7,191,,
560,13,208,
9,19,123,
2,3,35,
10,40,,
5,24,,
152,,,
,,4,
10,101,,
1,17,,
119,19,1411,
,39,,
3,1,3,
216,5,505,
,110,,
7,,28,
4207,1,36,
14,1,104,
10,,13,
19,3,19,
1,1,59,
8,37,,
4,7,18,
2,1,354,
98,6,119,
,8,,
,,3,
45,26,1078,
,1,67,
,9,,
,,4,
7,90,,
,12,,
1857,1,,
1,,,
13,1,414,
58,12,990,
2,18,63,
59,,165,
1,17,,
2,16,,
5,19,393,
,1,30,
110,17,400,
40,1,22,
,44,,
3,46,,
168,,3,
,14,,
,18,,
986,1,6,
2145,3,2,
,6,,
,185,,
70,,4969,
3,1,,
1,60,,
,6,,
,1,4,
140,378,,
33,151,,
1,,20,
90,114,830,
9,43,,
335,1,34,
12,18,350,
171,4,30,
356,7,57,
24,20,61,
,,25,
4,4,,
,,5,
4389,,1,
5,,16,
18,,2,
7,7,91,
41,87,,
1,9,71,
5,48,,
7,,,
7,8,59,
29,460,1,
396,1519,,
8,,180,
,66,,
,,3,
5,2,100,
,15,,
3,,81,
17,12,441,
11,37,,
8,4,34,
,1,5,
7,49,,
6,69,,
101,14,256,
1,17,,
2321,,3,1
6,,211,
28,306,2109,
2020,2,39,
,8,,
,23,,
4,25,1,
182,87,1563,
2,3,36,
55,283,,
5,8,307,
9,292,,
4,4,197,
,3,,
,10,42,
1,4,99,
4,,29,
39,1353,,
11,2,2,
3,57,,
,,3,
,122,,
11,562,,
,2,,
1,11,42,
1,,2,
,13,,
1,1183,,
48,1,276,
1,82,,
1,1,6,
,298,,
68,38,232,
7,13,180,
22,25,81,
1,3,,
,8,,
,58,195,
12,3,62,
,31,,
2,,7,
,4,28,
3,18,20,
21,1,22,
34,,81,
4,1,158,
1271,18,211,
847,14,35,
2,42,,
3,,3,
67,973,,
9,147,,
54,7,583,
4,78,,
3,6,28,
13,6,61,
18,,10,
11,,1,
4,1,16,
13,47,,
4,31,53,
160,17,610,
,,51,
4,4,116,
1,,22,
1,,3,
4,6,34,
161,,8,
2,46,,
1108,12,112,
27,562,,
,,1,
4,442,,
4,,21,
,11,,
8,62,1,
16,2,53,
8,36,474,
192,,44,
129,,,
315,5,81,
,1,30,
,69,,
1,5,,
11,,2,
,8,,
5,23,,
7,5,30,
1,9,109,
,1,44,
3,,44,
10,,14,
3,1,24,
,1,19,
,,2,
2,8,276,
2,2,27,
1,22,,
3,,4,
1,6,81,
,5,,
2,,145,
,8,,
109,12,47,
5,,24,
8932,,1,
6,,14,
46,2,14,
72,669,,
1,22,,
,1,8,
604,29,90,
4068,,5,
,5,,
,38,,
4,13,505,
267,29,82,
949,36,126,
49,2015,,
5275,1,91,
1,20,,
9,70,,
76,11,131,
120,,111,
3,,44,
1,39,,
240,3,159,
,1,2,
,1,15,
2,2,31,
,18,,
5,1,23,
53,,6,
5,,,
470,14,449,
5753,3,108,1
,,4,
3,22,,
38,8,356,
462,41,1232,2
,18,,
1,2,15,
1,,24,
,11,,
,,12,
6,12,50,
134,36,108,
5,1,17,
1,39,,
108,,56,
10,307,,
1,24,,
,3,,
,,1,
3234,,4,
,11,,
1,149,,
2,,1,
,,2,
7,1,40,
1,,5,
,,2,
19,147,,
8,3,40,
2,4,,
,,30,
1,4,19,
,88,,
52,,78,
1,121,,
7,136,,
,,7,
2,,44,
15,167,,
442,2,81,
8,126,,
36,,,
,,27,
12,7,26,
2094,,7,
1,19,,
3094,,8,
2,3,13,
10,75,,
,2,,
30,38,,
22,,72,
,1,,
42,4,8,
1,27,,
1,27,,
206,25,297,
,26,,
1,6,33,
4,19,,
2190,6,250,
,21,,
3,,6,
,3,,
3,19,227,
2,,140,
,2,,
10,,192,
1,,,
126,2,38,
1,2,31,
18,3,240,
3,78,,
8,21,118,
14,253,,
1,,4,
,90,,
64,,3,
,20,,
1,4,95,
269,5,53,
7043,3,26,
12,,27,
,1,,
16,64,,
18,138,,
,66,,
,5,,
23,32,146,
,,28,
7,44,,
6,48,,
475,10,367,
19,79,,
2,1,23,
2245,,10,
,19,,
15,191,,
,,35,
2,6,80,
11,,27,
5,1,106,
3,,9,
1,3,14,
77,25,195,
247,,11,
43,1,56,
3,135,,
1211,58,163,
8,126,,
14,8,486,
,1,3,
24,155,,
,3,,
,7,,
1,21,,
,,12,
,,43,
,,4,
,216,,
9,28,118,
11,118,,
2,,3,
,,11,
108,17,367,
2,136,,
,,6,
7,1,10,
,,29,
16,,17,
,17,,
,23,,
12,254,,
277,1,6,
4,148,,
171,,346,
32,95,,
5,,6,
8,,14,
12,139,,
8,,4,
3,16,,
2,84,,
5,1,510,
,7,,
7,174,,
25,1,206,
4,2,67,
34,25,127,
6,,10,
,1,3,
,,,
,47,,
16,11,435,
,40,85,
380,,1,
1,77,,
9,,21,
,6,,
24,303,,
16,67,,
87,3,20,
,,97,
3,,15,
1,,191,
28,,10,
,,113,
41,1188,,
,,60,
,1,36,
4,,3,
1,34,,
3684,10,71,
4772,18,94,
,11,,
8,81,,
28,17,74,
260,,,
119,,1,
,35,,
7,37,,
9,,16,
,1,5,
19,132,,
40,885,,
5,,20,
13,192,,
,46,,
19,13,416,
4,,5,
15,177,,
1,18,69,
9,4,153,
38,4,122,
10,491,,
919,1,42,
3,2,247,
5,,18,
98,,23,
24,7,1086,
,23,,
3,47,,
3,,26,
,6,,
3,171,,
33,73,,
194,3,39,
1,37,,
459,133,634,
3,,8,
2,,1,
48,2,92,
8,36,102,
28,15,63,
144,3,83,
,8,,
11,,167,
3035,10,206,
4,19,,
2118,,3,
238,5,334,
13,86,,
,6,29,
27,2,32,
,,7,
1,5,14,
,256,,
1069,2,31,
,,23,
2,6,,
7,1,26,
267,2,,
3,4,367,
,20,,
,3,,
,2,3,
5,163,,
55,35,202,
11,201,,
3,,145,
6,138,,
41,1,46,
44,,,
,,,
15,10,38,
14,4,4,
13,,3,
30,,2,
7,,24,
10,1,13,
464,,,
4573,3,69,
12,2,50,
,5,,
1,15,,
9,2,,
59,,40,
,14,45,
71,57,620,
7,3,59,
,,16,
6912,1,9,
2,15,,
9,70,,
11,48,,
138,23,257,
4,12,230,
3252,13,108,
1,19,,
3237,15,762,
,7,221,
73,97,299,
110,10,283,
70,5,18,
3,60,,
7,,78,
11716,2,1,
197,,509,
1,7,,
3,43,,
1,4,95,
1,,25,
,,,
174,298,131,
11,9,,
1,,20,
,4,34,
6,,11,
1,8,,
10,,23,
10,82,,
34,43,2971,
198,58,1041,
1,,3,
29,27,48,
16,,8,
2,12,,
67,38,801,
,4,,
13,,24,
10,12,200,
,3,26,
4,96,,
9,29,,
,1,27,
48,83,,
101,3,26,
1,1,30,
13,33,,
6,179,,
91,2,40,
229,,18,
1,39,,
62,,18,
11157,5,141,
,3,35,
121,25,257,
5,,22,
4,,20,
4,,5,
55,2,4,
6,,141,
100,19,78,
6,12,39,
179,8,227,
1,,100,
5,84,,
37,50,377,
7050,3,35,
139,25,709,
5,,,
2,,48,
25,711,,
,5,,
102,29,1428,
1,529,,
295,20,219,
9,1,20,
4,33,,
1,7,17,
13,20,27,
2,13,,
178,34,594,
,2,,
,7,,
9,1,59,
2,1,76,
4,247,,
142,300,,
,23,,
9,,19,
,12,,
,132,,
24,9,22,
67,4,48,
8,,89,
15,396,,
,10,,
15,3,50,
15,5,138,
12,6,206,
56,21,143,
,4,,
3,,19,
17,1,12,
,35,,
,,2,
20,118,,
,11,,
14,55,,
6,151,,
2,5,278,
1,,,
,22,,
5,27,,
2,8,,
59,3,99,
4,,20,
20,,21,
4,,,
1,1,20,
14,24,216,
7,19,177,
4,1,113,
,4,,
,8,48,
28,4,57,
2,1,14,
510,96,942,
2,4,98,
,9,,
19,25,998,
5,7,,
,21,,
45,88,,
115,1,105,1
5,,16,
17,9,68,
,3,,
6,3,202,
2920,19,252,
,3,12,
,1,,
4,35,,
76,5,295,
11,,9,
5,,40,
308,7,142,
2026,58,337,
13,,8,
7,,20,
11,74,207,
10,154,453,
92,376,,
7,,20,
19,32,210,
6,2,207,
337,402,387,
20,,1,
6,16,111,
121,1,136,
2,,2,
7,88,,
1,,1,
104,10,56,
13,14,374,
2,,50,
65,1,,
9,70,,
152,519,,
2,2,104,
5,4,17,
1,2,13,
27,4,43,
8,3,20,
1,,1,
256,25,369,
21,161,,
11,270,,
2,12,,
4,1,,
,22,,
27,456,,
14,9,118,
4,62,,
,,3,
42,,60,
105,6,19,
18,19,158,
67,214,,
14,,202,
,1,,
30,2,1,
2728,1,243,
,181,,
10,,8,
2281,64,355,
291,58,128,
29,7,90,
1,11,,
1,22,,
8,8,46,
,1,1,
1,11,,
36,1,83,
2,27,,
23,693,,
3,4,59,
5,,6,
91,,117,
20,,14,
25,729,,
,16,,
1,10,,
8,2,87,
31,1,869,
3,27,,
9,,19,
,13,,
,7,,
,27,,
77,22,186,
48,236,,
2,10,,
1,7,,
203,17,266,
13,645,,
,,4,
,5,,
4,,1,
3,,185,
258,17,3170,
25,142,9,
10,99,,
13,,12,
4,106,,
1,12,78,
8,41,157,
85,12,287,
5,19,,
452,1,18,
,15,,
,,22,
,,31,
,2,55,
18,,590,
111,285,,
6,8,51,
4,22,,
8,38,270,
,,39,
7,6,12,
101,,124,
4,,18,
37,110,,
1,,2,
51,,59,
9,63,,
8,14,359,
25,6,,
1,,31,
2,24,,
14,8,50,
,24,,
,,2,
,,71,
,8,,
5,32,572,
38,19,454,
297,,9,
6,3,18,
347,29,67,
,22,,
1,35,,
85,20,115,
3,4,255,
2,9,,
,19,,
1,,1,
1158,8,147,
,,,
26,77,,
20,74,245,
297,,,
19,1243,,
7,14,66,
563,,,
43,66,412,
377,3,4,
166,8,97,
219,,2,
1,13,,
1479,15,165,
2,111,,
,,3,
,244,,
58,41,60,
,1,,
41,111,338,
,1,4,
254,10,37,
6,2,3,
147,16,45,
5,43,,
5,67,,
34,,27,
27,68,,
21,304,,
2,12,109,
2,,8,
2,42,,
51,,16,
30,807,,
,23,,
2,115,,
22,1,364,
8,326,,
17,57,,
1207,7,35,
1,,3,
1058,14,195,
3,20,,
,15,,
34,71,,
24,,14,
35,420,,
,2,,
4212,380,248,
5,,258,
20,2,203,
3,2,75,
5,16,,
8,17,929,
1,8,,
21,,20,
989,1,19,
10,394,,
,,1,
,1,,
1303,13,141,
,4,,
142,25,149,
,6,19,
6,32,541,
25,1,8,
19,88,,
29,,52,
463,2,,
15,,551,
,,,
87,2,102,
1,,25,
4,48,,
48,22,339,
1,,3,
14,2,16,
1,1,33,
6176,29,668,1
21,810,,
52,15,121,
,14,,
561,3,84,
,4,25,
,,6,
12,23,934,
36,409,,
7,145,,
58,2969,,
2,63,,
3,15,,
15,56,,
4,27,694,
5,193,,
1,,20,
48,4,89,
5,,31,
,8,83,
70,4,101,
41,5,168,
97,14,231,
,,5,
,,10,
2,48,,
,,1,
28,726,,
,,,
2,13,,
10,177,,
,23,,
281,2,34,
,1,8,
,,2,
4105,3,45,
,,5,
4,7,,
,,22,
,,1,
,,3,
,,9,
16,42,237,
2,15,136,
4,400,,
,1,24,
108,1024,,
,,1,
8705,13,222,
12,,8,
2,,31,
7,4,75,
2701,,22,
2,11,,
,32,,
503,32,147,
1,16,,
7,169,,
2393,,,
331,2,99,
16,307,,
131,2,61,
14,35,,
996,,,
1,,2,
5,70,,
5,25,452,
1,2,19,
6,6,909,
1,3,,
101,16,72,
81,5,83,
4,286,,
10,58,,
,5,43,
1,12,,
,56,,
8,1,1,
17,1,21,
2,28,,
,4,,
,4,,
,,1,
11,152,,
,,11,
,7,,
,6,36,
10,125,,
,1,5,
,27,,
382,188,425,
1,2,,
19,74,,
13,4,172,
25,1,1043,
21,11,267,
1,,51,
1,1,19,
,176,,
3,73,,
3,7,92,
1115,14,202,
,1,17,
354,58,609,
3,103,,
4,13,68,
91,6,193,
1017,1,632,
295,2,122,
835,3,91,
16,,1,
19,,2,
2,281,,
1,7,,
11,6,94,
1,43,,
2,9,,
7,1,28,
,8,,
7,114,,
5,,34,
,1,,
4,,7,
,1,,
2,2,80,
145,23,232,
,,2,
,,30,
2,7,128,
130,9,33,
,3,,
24,793,,
,33,,
11,11,164,
,1,,
19,18,250,
2,,4,
27,200,1,
4,43,,
1,254,,
1375,11,168,
30,,90,
25,92,,
1,158,,
,2,74,
,,6,
,1,,
1,9,,
77,554,,
1,,8,
4,9,83,
9,1,15,
6,7,226,
1,7,7,
6,67,,
10,133,,
7,86,,
8,62,,
32,51,345,
4,,21,
985,5,74,
,28,,
17,87,,
2273,64,391,
5,5,30,
1931,1,34,
1,11,,
644,72,495,
,1,1,
307,,35,
6,1,120,
7,45,,
27,1,20,
53,114,,
352,19,46,
,,9,
1,13,,
2,3,46,
,3,,
9,70,,
,14,66,
2532,8,39,
,5,,
,,,
18489,18,337,
5,1,4,
1,2,188,
23,987,,
,,1,
,13,111,
2633,3,20,
1,,28,
60,9,31,
,2,,
2,52,,
177,1,2,
1,,5,
3,,79,
118,5,64,
2,,1,
272,6,40,
21,52,,
,4,,
2,96,,
227,17,87,
47,2,40,
,,46,
71,1,3,
316,14,261,
5,2,75,
3,21,,
1837,2,27,
,,39,
75,3,67,
,11,,
30,134,,
1,1,2,
3,78,,
45,211,,
70,10,50,
2,,90,
,20,,
8,1,17,
5,234,,
,16,,
1332,5,77,
2447,3,3,
12,18,525,
6,23,93,
11,5,677,
1822,3,37,
167,,,
1,31,,
2,20,290,
67,45,253,
15,1,73,
18,19,320,
,,1,
7,358,,
50,11,37,
378,10,44,
22,31,282,
4,,1,
12,154,,
8,1,16,
1,1,22,
14,111,,
18,150,,
93,59,1255,
,1,5,
1,1,2,
3,14,,
1,,3,
1,4,,
2,,8,
3,2,19,
,1,6,
,1,45,
3,4,59,
,1,,
59,,,
2,3,,
,19,,
200,8,248,
,43,,
,16,,
9,50,427,
,,14,
,1,16,
710,,2,
,,2,
125,23,89,
29,200,2,
1,,3,
9211,2,13,
3,,6,
2,32,,
4,,32,
,1,18,
,,27,
1,,1,
4,55,392,
2,30,,
6,5,115,
,1,26,
15,232,,
1,,1,
9,1,27,
54,20,24,
1,7,34,
,64,,
5,274,,
16,2,65,
2,22,,
1,5,113,
2,21,,
169,3,48,
21,93,1675,
1,1,80,
31,17,55,
,8,,
1,35,,
,28,,
4,,128,
2670,2,11,
48,2,35,
9,3,10,
1,76,,
136,3,14,
,,2,
16,1,11,
,,4,
128,2,143,
,25,,
17,135,421,
494,112,540,
10600,9,333,
,,2,
9,26,,
378,4,41,
6,773,,
5,,1,
4,12,,
1,1,7,
,5,32,
1,14,44,
13,47,,
3,11,,
1,6,,
4,12,137,
5,5,53,
1,87,,
1532,5,117,
26,172,,
17,6,33,
2,29,,
379,5,53,
,82,,
,,7,
12,63,,
